Gene	Expression
MgIM767.14G160200	6.362918558852633
MgIM767.11G102700	6.358804393812911
MgIM767.04G055200	6.356139350406549
MgIM767.02G086500	6.352956583369682
MgIM767.06G158400	6.352788597381455
MgIM767.10G023200	6.347054385759813
MgIM767.05G114000	6.346623294763182
MgIM767.13G068900	6.346506713737787
MgIM767.08G168100	6.344291389733333
MgIM767.03G083900	6.3430618440451845
MgIM767.02G153500	6.338937347954344
MgIM767.08G055700	6.338750086375588
MgIM767.03G059400	6.33651265372899
MgIM767.01G012200	6.334464748766786
MgIM767.10G098000	6.333449239053067
MgIM767.08G051300	6.332967722286213
MgIM767.05G055300	6.328944332766393
MgIM767.06G171300	6.3256518139951625
MgIM767.13G126100	6.324955669221585
MgIM767.04G174500	6.324266814645052
MgIM767.13G088200	6.323585294169813
MgIM767.02G154400	6.323106202664979
MgIM767.03G042900	6.319664033515264
MgIM767.04G220600	6.318597245871898
MgIM767.10G056500	6.315666720475052
MgIM767.03G001700	6.315111192092124
MgIM767.02G165300	6.313262482047118
MgIM767.12G042000	6.311955771597332
MgIM767.10G026100	6.31120124417515
MgIM767.11G104800	6.311063512225084
MgIM767.06G012700	6.31084584339161
MgIM767.06G001100	6.309145575356642
MgIM767.12G163200	6.308106588292812
MgIM767.09G104400	6.307521004633181
MgIM767.05G017800	6.305510374166895
MgIM767.07G085200	6.303004967010806
MgIM767.14G235300	6.301918471438777
MgIM767.06G033700	6.301526994731261
MgIM767.06G032800	6.299720624535543
MgIM767.01G035600	6.297719018885053
MgIM767.06G127400	6.297628607603118
MgIM767.12G129800	6.297537372723665
MgIM767.07G074000	6.296233271587584
MgIM767.08G005900	6.295917795273092
MgIM767.05G020900	6.294369120645694
MgIM767.02G159300	6.292357770491983
MgIM767.02G004900	6.289416842085546
MgIM767.08G171900	6.2891541878321
MgIM767.11G034800	6.288300132267734
MgIM767.11G109100	6.288207949309974
MgIM767.04G011600	6.285105325914972
MgIM767.01G044100	6.274448812033273
MgIM767.11G033800	6.27296110993058
MgIM767.14G092600	6.270961621151681
MgIM767.13G134200	6.270664420002326
MgIM767.14G123800	6.267125909728579
MgIM767.06G165200	6.265813199609359
MgIM767.09G051300	6.26363423789609
MgIM767.11G002000	6.262555411348092
MgIM767.04G013400	6.26247150793775
MgIM767.14G180800	6.258696061377258
MgIM767.08G119200	6.2544322478627095
MgIM767.01G091900	6.24983992409021
MgIM767.11G065600	6.24885417233885
MgIM767.12G023800	6.247272239660142
MgIM767.14G098600	6.242426485964191
MgIM767.14G024600	6.241658827350921
MgIM767.13G137700	6.238674734644283
MgIM767.04G009500	6.238483268169547
MgIM767.13G156800	6.238008274900633
MgIM767.04G202900	6.235593815938529
MgIM767.12G160300	6.234697602946056
MgIM767.13G175000	6.234249986809558
MgIM767.04G065200	6.2305742674151485
MgIM767.13G184000	6.229671366656571
MgIM767.05G061800	6.228002475783576
MgIM767.10G039900	6.227237311830242
MgIM767.02G020900	6.2261604589497415
MgIM767.02G096500	6.219106872941148
MgIM767.09G032200	6.216181437893426
MgIM767.13G070300	6.214982662562966
MgIM767.09G094500	6.21253569797678
MgIM767.06G081000	6.212091395335817
MgIM767.08G045000	6.2105866223988615
MgIM767.12G120900	6.208890246153952
MgIM767.10G109300	6.20766748889121
MgIM767.08G123100	6.206991750069336
MgIM767.08G213600	6.206210376341736
MgIM767.06G103300	6.204605558057313
MgIM767.11G041000	6.204175206455712
MgIM767.10G096900	6.202925975648588
MgIM767.02G137300	6.202452737079415
MgIM767.08G239300	6.19731063402649
MgIM767.14G150400	6.192240592778315
MgIM767.05G128200	6.192042522219785
MgIM767.12G107200	6.191903220531742
MgIM767.14G156500	6.191292956480881
MgIM767.12G133800	6.190761914242473
MgIM767.14G157900	6.190562047947076
MgIM767.13G094400	6.189557135510504
MgIM767.14G300900	6.189274300547247
MgIM767.11G042400	6.187760218805736
MgIM767.12G173400	6.1869949900533525
MgIM767.02G145600	6.186202608375171
MgIM767.01G088000	6.18595590252774
MgIM767.01G000400	6.181770175334131
MgIM767.06G193200	6.181411763555232
MgIM767.13G043700	6.180770148047539
MgIM767.10G111300	6.17733475026287
MgIM767.04G127000	6.174780940455453
MgIM767.14G194100	6.174115939416486
MgIM767.13G094500	6.173047687466676
MgIM767.04G224100	6.172194838497066
MgIM767.10G002700	6.171534562243534
MgIM767.13G096200	6.170863909227887
MgIM767.12G119200	6.170816828570685
MgIM767.06G119100	6.170387142023189
MgIM767.14G065900	6.168840650146897
MgIM767.12G092000	6.1687470994212985
MgIM767.02G083500	6.166729563194261
MgIM767.02G000700	6.166386907099968
MgIM767.13G171000	6.165886162821297
MgIM767.12G003400	6.162983793170807
MgIM767.12G012800	6.161335144904758
MgIM767.12G103300	6.16047709501447
MgIM767.04G042100	6.157706878648134
MgIM767.06G105400	6.157225972503994
MgIM767.10G156300	6.152767351000914
MgIM767.12G130800	6.152686296630417
MgIM767.12G155600	6.150061736052966
MgIM767.02G126900	6.147276600081065
MgIM767.14G301700	6.146014214834635
MgIM767.12G152300	6.144604130454519
MgIM767.14G072700	6.141618851390392
MgIM767.12G024800	6.140196384938634
MgIM767.04G202800	6.134242171303362
MgIM767.06G088800	6.131528993890255
MgIM767.11G128500	6.1312134182089055
MgIM767.04G210200	6.130834242749437
MgIM767.03G025200	6.129292176866564
MgIM767.03G117600	6.129161659210969
MgIM767.05G104500	6.127505639240144
MgIM767.08G151600	6.127341929968347
MgIM767.02G040700	6.119891347866576
MgIM767.04G063800	6.118942335737538
MgIM767.10G167900	6.117640152270865
MgIM767.04G204600	6.116163363041925
MgIM767.08G150800	6.114586921094068
MgIM767.14G241000	6.112963943784436
MgIM767.09G122700	6.112914647139532
MgIM767.08G124500	6.112245622901467
MgIM767.10G092800	6.110447242179626
MgIM767.02G102000	6.109518111467133
MgIM767.06G107100	6.107083543876562
MgIM767.12G019800	6.106373186520331
MgIM767.02G180800	6.10322457338948
MgIM767.09G039800	6.102962629146042
MgIM767.10G169900	6.102209017661889
MgIM767.01G088800	6.101620687720518
MgIM767.06G152600	6.101573564728236
MgIM767.08G172700	6.099734913222358
MgIM767.01G080800	6.097386462204121
MgIM767.09G054900	6.095137261731087
MgIM767.05G121800	6.094752308614168
MgIM767.07G042600	6.092882685808899
MgIM767.11G016600	6.091205269760837
MgIM767.06G178900	6.087784236460437
MgIM767.11G046900	6.086744707603253
MgIM767.10G085600	6.08638840796138
MgIM767.14G039300	6.08470025303498
MgIM767.13G070800	6.080013415652067
MgIM767.02G124400	6.077533168307258
MgIM767.11G090700	6.072033610164561
MgIM767.12G127500	6.071587652159773
MgIM767.04G215800	6.066746909284715
MgIM767.12G011300	6.063446038141696
MgIM767.14G250400	6.062458921090882
MgIM767.05G124400	6.059294066929666
MgIM767.08G225100	6.056409499926332
MgIM767.12G090300	6.055686159274823
MgIM767.08G239400	6.053883611364536
MgIM767.11G128600	6.049112002904863
MgIM767.08G108100	6.045819641567666
MgIM767.01G072400	6.041250885470569
MgIM767.08G206600	6.040909847114955
MgIM767.05G012300	6.040629880839931
MgIM767.03G023800	6.039327218327076
MgIM767.05G116400	6.038776208722916
MgIM767.11G113900	6.038071763924361
MgIM767.10G129600	6.034522420860484
MgIM767.04G191300	6.030544260611752
MgIM767.13G113000	6.028447062895527
MgIM767.05G075500	6.027326676869546
MgIM767.07G037200	6.022768658191796
MgIM767.03G068000	6.021197105643941
MgIM767.14G122400	6.021141336159726
MgIM767.06G118100	6.015844367423411
MgIM767.05G113100	6.011758063486407
MgIM767.14G215900	6.004991647758627
MgIM767.05G007000	6.003883980936
MgIM767.04G042000	6.002622514529932
MgIM767.13G079900	6.001855105324813
MgIM767.03G057900	5.997460795443158
MgIM767.06G044500	5.992116143618098
MgIM767.14G229500	5.990992176730063
MgIM767.01G013200	5.990482665601951
MgIM767.04G192200	5.99045672596416
MgIM767.14G079100	5.988972180245699
MgIM767.11G062600	5.988452338051065
MgIM767.01G095600	5.987660407262756
MgIM767.13G124400	5.986353007942091
MgIM767.03G078200	5.985189186537823
MgIM767.14G253600	5.984230079045162
MgIM767.09G006500	5.983980839988013
MgIM767.01G050600	5.981638233491793
MgIM767.14G194000	5.980805725141802
MgIM767.02G069800	5.97282482868378
MgIM767.05G036400	5.970248517194254
MgIM767.08G222100	5.970080175225757
MgIM767.12G029300	5.968998938725156
MgIM767.14G044100	5.968684751460557
MgIM767.04G116100	5.965887902851934
MgIM767.14G204000	5.965772208997076
MgIM767.13G038400	5.960604214057816
MgIM767.08G153100	5.9600926661908975
MgIM767.07G091600	5.959689422472795
MgIM767.08G100700	5.959669990237201
MgIM767.08G116300	5.958622865429427
MgIM767.08G075400	5.95826621399088
MgIM767.09G040400	5.957405801801703
MgIM767.01G106800	5.957191439042349
MgIM767.11G133000	5.956047465643798
MgIM767.06G084400	5.955677778906405
MgIM767.09G115500	5.948964549706622
MgIM767.06G023300	5.947507177210933
MgIM767.12G074600	5.947163973619175
MgIM767.13G145500	5.9466839742968345
MgIM767.11G002200	5.945057517949055
MgIM767.04G157700	5.944496318152005
MgIM767.02G092200	5.9443637069412505
MgIM767.04G227300	5.943924029237871
MgIM767.13G074200	5.943423931214555
MgIM767.02G116000	5.940508463547381
MgIM767.14G164800	5.939798254457578
MgIM767.04G093000	5.935599066513979
MgIM767.02G110500	5.935110410516822
MgIM767.14G320900	5.934602218873215
MgIM767.14G318400	5.931566922429407
MgIM767.10G167500	5.931283315828734
MgIM767.04G168300	5.93111077575895
MgIM767.02G015100	5.929916637755729
MgIM767.10G042500	5.92957955306815
MgIM767.06G192900	5.928413133209025
MgIM767.08G183100	5.927925561229543
MgIM767.08G028000	5.923114556051307
MgIM767.14G070600	5.918959315912112
MgIM767.10G036800	5.91722892789218
MgIM767.11G116000	5.914417352576697
MgIM767.08G151200	5.910583480845053
MgIM767.13G144200	5.909694207491898
MgIM767.04G171500	5.906765262445018
MgIM767.08G138900	5.902762401746296
MgIM767.06G080400	5.901428320218224
MgIM767.06G160100	5.899218023412358
MgIM767.03G021200	5.89822608581416
MgIM767.06G051900	5.896998691244347
MgIM767.01G092800	5.893749108178175
MgIM767.10G153100	5.88949571977419
MgIM767.01G002000	5.88852628945179
MgIM767.08G097900	5.8857632643037965
MgIM767.05G015400	5.885051250574088
MgIM767.06G003300	5.884291218094798
MgIM767.10G055400	5.8841838269866376
MgIM767.04G188900	5.88270252418399
MgIM767.06G194500	5.881145070587808
MgIM767.02G084700	5.880362494581153
MgIM767.12G168400	5.879647780505013
MgIM767.06G096000	5.877056790310512
MgIM767.06G000600	5.8769224676855085
MgIM767.14G305800	5.875687837859646
MgIM767.11G112500	5.875216980429538
MgIM767.07G109000	5.874723652333948
MgIM767.12G179000	5.874009303815232
MgIM767.02G033400	5.871914157104764
MgIM767.12G035600	5.870978409292305
MgIM767.13G120100	5.86998259177609
MgIM767.10G171900	5.868835316546746
MgIM767.08G127000	5.868790554383184
MgIM767.11G036300	5.867915433714877
MgIM767.08G018300	5.866982348851457
MgIM767.04G138200	5.862517694198842
MgIM767.07G109400	5.862416188671085
MgIM767.04G015800	5.861968030476862
MgIM767.04G026700	5.859338091629226
MgIM767.10G132000	5.858863078576235
MgIM767.02G019800	5.8579360164447385
MgIM767.13G174400	5.853832184458003
MgIM767.03G045900	5.852568488033395
MgIM767.10G112900	5.851478864761648
MgIM767.01G018500	5.850125116368015
MgIM767.08G031300	5.849519131974825
MgIM767.02G150700	5.848082290913592
MgIM767.11G072800	5.846497569865757
MgIM767.13G085800	5.846133133534863
MgIM767.13G148500	5.842622406924104
MgIM767.14G247200	5.8397168106875466
MgIM767.08G022900	5.839394016087336
MgIM767.03G017600	5.834441134954981
MgIM767.14G015400	5.833553740066909
MgIM767.06G106300	5.8335130193977776
MgIM767.08G034200	5.833317868998555
MgIM767.14G195400	5.831829939677194
MgIM767.02G116100	5.831275360400615
MgIM767.10G048500	5.8286994182480765
MgIM767.14G156800	5.82796491175248
MgIM767.11G085100	5.8274554654358015
MgIM767.11G048000	5.826635539189851
MgIM767.08G051900	5.826384175201242
MgIM767.02G118000	5.822074970948764
MgIM767.14G186400	5.821187041229729
MgIM767.12G030000	5.820887550669142
MgIM767.10G089100	5.819294597036898
MgIM767.14G006300	5.818205985715242
MgIM767.12G106500	5.817049153327664
MgIM767.06G006600	5.816072699503447
MgIM767.01G025700	5.814446071056479
MgIM767.05G000200	5.813659543824
MgIM767.04G226200	5.813430846984117
MgIM767.08G016700	5.81026332245057
MgIM767.07G025400	5.810172351606129
MgIM767.08G155500	5.8089613969982326
MgIM767.14G283900	5.808913616481266
MgIM767.01G065400	5.808158804764918
MgIM767.10G166000	5.807373567142296
MgIM767.04G047500	5.807063319145971
MgIM767.08G216000	5.8053165263970765
MgIM767.06G101000	5.803316617954135
MgIM767.13G180100	5.803259758522832
MgIM767.05G030100	5.79938970405694
MgIM767.12G091400	5.799142587530882
MgIM767.06G112100	5.797555582938685
MgIM767.06G046500	5.797220776017711
MgIM767.10G176000	5.793829758806748
MgIM767.06G132700	5.787362998428547
MgIM767.06G077800	5.78252648867231
MgIM767.05G036200	5.781581067195805
MgIM767.06G068100	5.780401898976149
MgIM767.10G078800	5.77854623459865
MgIM767.02G151200	5.7778039382864215
MgIM767.02G148200	5.777565115441459
MgIM767.10G060900	5.775323023337911
MgIM767.04G023200	5.774050611076043
MgIM767.09G029300	5.772936644270263
MgIM767.02G117300	5.772176384077629
MgIM767.10G038100	5.771561190238275
MgIM767.05G142300	5.766866670216999
MgIM767.08G058200	5.76644578508347
MgIM767.04G161300	5.766443115080611
MgIM767.12G110700	5.765599768955141
MgIM767.14G322500	5.765460913051388
MgIM767.05G026900	5.764273947639611
MgIM767.01G024400	5.761578718446618
MgIM767.02G140100	5.760269436087404
MgIM767.07G064900	5.75985883789651
MgIM767.12G013600	5.757855501816934
MgIM767.08G227200	5.754200690130915
MgIM767.12G140800	5.75345125221201
MgIM767.01G044300	5.751320736623958
MgIM767.08G224000	5.749982246935293
MgIM767.01G012800	5.749880287826645
MgIM767.01G073400	5.747970576613255
MgIM767.14G019100	5.747139673282812
MgIM767.14G186600	5.747006751767191
MgIM767.04G059200	5.743272315582143
MgIM767.11G023800	5.742722882712747
MgIM767.14G136900	5.741789447255686
MgIM767.13G159500	5.740994727915312
MgIM767.14G231600	5.739294970562834
MgIM767.08G200200	5.737299545835135
MgIM767.08G135500	5.736195462633514
MgIM767.06G003200	5.735836323845436
MgIM767.08G103500	5.73286838334775
MgIM767.02G093500	5.730851853560004
MgIM767.02G048500	5.727102543890452
MgIM767.06G087100	5.72013150882732
MgIM767.09G074000	5.718982165761842
MgIM767.03G106800	5.7184738208301225
MgIM767.10G056200	5.717951468021523
MgIM767.04G188800	5.709951679487218
MgIM767.06G074200	5.709451556327021
MgIM767.04G210800	5.709180496200097
MgIM767.03G022700	5.70701004061761
MgIM767.08G108600	5.706729705663099
MgIM767.10G108200	5.706349991181456
MgIM767.10G027500	5.704011771553302
MgIM767.14G109100	5.703467080238943
MgIM767.08G230400	5.701197686013559
MgIM767.14G171500	5.7008036729967815
MgIM767.02G064200	5.700367482298707
MgIM767.06G111600	5.700112705315473
MgIM767.05G111400	5.69820078034931
MgIM767.12G116300	5.69636145532562
MgIM767.05G029400	5.693014809509951
MgIM767.10G084200	5.690499159057445
MgIM767.11G115800	5.688702709794933
MgIM767.11G056900	5.686346423691234
MgIM767.09G039500	5.684349811718142
MgIM767.08G197500	5.679984394677718
MgIM767.08G102700	5.676088177410033
MgIM767.09G126100	5.674426945525765
MgIM767.13G100300	5.673343446551294
MgIM767.03G085000	5.670977010675043
MgIM767.14G233000	5.670517042775986
MgIM767.04G189200	5.669812771803086
MgIM767.12G093500	5.6688927281301815
MgIM767.04G023300	5.663530936298646
MgIM767.01G084800	5.662862476675367
MgIM767.09G031500	5.659030574529862
MgIM767.14G264600	5.658811653847748
MgIM767.13G105200	5.656413695931471
MgIM767.04G031300	5.655415971478476
MgIM767.08G147200	5.654276388897912
MgIM767.13G133800	5.653914059443796
MgIM767.10G153400	5.65386982269002
MgIM767.04G194700	5.651573925371778
MgIM767.08G215700	5.650020269818007
MgIM767.12G094200	5.645832446354898
MgIM767.07G019900	5.644219056882435
MgIM767.09G084700	5.643101752197662
MgIM767.03G097000	5.641761854761902
MgIM767.07G016100	5.641209519576243
MgIM767.12G031200	5.640368634944029
MgIM767.07G102900	5.639304978717175
MgIM767.05G009700	5.638933477494992
MgIM767.12G124800	5.63872362290071
MgIM767.06G080500	5.636672276437423
MgIM767.11G009800	5.63502483995688
MgIM767.09G003200	5.635009769673541
MgIM767.06G140700	5.634840742394286
MgIM767.05G110900	5.634304367002866
MgIM767.10G107500	5.6294100122222535
MgIM767.13G054200	5.629215945954207
MgIM767.09G062600	5.628967393045715
MgIM767.09G068100	5.628086677702971
MgIM767.04G106700	5.627923337129388
MgIM767.12G130000	5.626223826434188
MgIM767.12G175700	5.625532671396104
MgIM767.05G065700	5.623854741971663
MgIM767.14G303100	5.62237366732701
MgIM767.13G100400	5.62187548358015
MgIM767.03G005700	5.619815663707754
MgIM767.14G308500	5.617572439832374
MgIM767.10G149600	5.615069285758736
MgIM767.08G118800	5.612343033625502
MgIM767.06G047500	5.61035760080311
MgIM767.03G077000	5.609519595159623
MgIM767.10G145200	5.6060893185315335
MgIM767.14G031400	5.605623116447948
MgIM767.04G139400	5.604962853188633
MgIM767.03G023900	5.602784426643565
MgIM767.04G016400	5.6005136877853925
MgIM767.01G005000	5.600186905517323
MgIM767.13G168200	5.599200026468341
MgIM767.13G037500	5.598903895183959
MgIM767.10G162100	5.598878814177421
MgIM767.08G232200	5.598489435624081
MgIM767.14G150800	5.596165633316184
MgIM767.06G109800	5.595191724993916
MgIM767.03G113300	5.588227022875243
MgIM767.12G006500	5.586740898361252
MgIM767.10G037100	5.582054955007555
MgIM767.05G054700	5.581108415327964
MgIM767.14G182600	5.579306494993706
MgIM767.08G215200	5.578924569730898
MgIM767.14G120000	5.578777319242303
MgIM767.14G182400	5.576255891578483
MgIM767.02G160200	5.575016274692718
MgIM767.10G172400	5.56667425271743
MgIM767.13G186100	5.565889744739749
MgIM767.12G173600	5.565503971940875
MgIM767.07G056000	5.564348662082895
MgIM767.07G110400	5.558729779752682
MgIM767.07G007200	5.55571644766505
MgIM767.06G192500	5.555250925273557
MgIM767.03G029600	5.55204333828815
MgIM767.12G103700	5.549183675227712
MgIM767.12G084000	5.545132787502905
MgIM767.03G000800	5.545034784482885
MgIM767.12G027100	5.544067853119352
MgIM767.05G125800	5.543084822315616
MgIM767.02G158900	5.542809017280007
MgIM767.11G026800	5.535012985159314
MgIM767.11G081400	5.534297527414402
MgIM767.11G072100	5.532062744063558
MgIM767.02G170400	5.531933033139469
MgIM767.04G061100	5.531894089150359
MgIM767.06G011600	5.52634110634119
MgIM767.05G107300	5.526287375121879
MgIM767.04G188300	5.522658030628228
MgIM767.07G015800	5.520529315333239
MgIM767.04G086800	5.518896754336825
MgIM767.09G101100	5.516838686908087
MgIM767.08G186800	5.51460095563263
MgIM767.04G176500	5.507021632080648
MgIM767.04G143300	5.5059284778309046
MgIM767.12G149900	5.503990829647808
MgIM767.04G093200	5.50347021055728
MgIM767.13G091800	5.5006745181985
MgIM767.02G036400	5.497537179737893
MgIM767.14G040100	5.497337220582734
MgIM767.07G015200	5.497233599877453
MgIM767.02G163800	5.495571447027585
MgIM767.04G172100	5.495292090906034
MgIM767.08G150900	5.493514251518783
MgIM767.14G306300	5.4914311768902015
MgIM767.06G003100	5.489143984500581
MgIM767.12G153200	5.488344115929332
MgIM767.02G015500	5.487634007728143
